2017-10-01 12:14:59		1 监督
2017-10-01 12:14:59		0 再认证
2017-10-02 12:06:57		1 监督
2017-10-02 12:06:57		0 再认证
2017-10-03 12:12:40		0 监督
2017-10-03 12:12:40		0 再认证
2017-10-04 21:27:04		1 监督
2017-10-04 21:27:04		0 再认证
2017-10-05 16:14:27		0 监督
2017-10-05 16:14:27		0 再认证
2017-10-06 14:47:43		0 监督
2017-10-06 14:47:43		0 再认证
2017-10-07 13:26:11		0 监督
2017-10-07 13:26:11		0 再认证
2017-10-08 10:22:16		2 监督
2017-10-08 10:22:16		0 再认证
2017-10-09 09:04:13		3 监督
2017-10-09 09:04:13		0 再认证
2017-10-10 09:04:48		2 监督
2017-10-10 09:04:48		0 再认证
2017-10-11 06:50:07		0 监督
2017-10-11 06:50:07		0 再认证
2017-10-12 09:15:40		4 监督
2017-10-12 09:15:40		0 再认证
2017-10-13 08:47:16		0 监督
2017-10-13 08:47:16		0 再认证
2017-10-14 09:39:41		0 监督
2017-10-14 09:39:41		0 再认证
2017-10-15 11:13:46		2 监督
2017-10-15 11:13:46		0 再认证
2017-10-16 01:25:49		0 监督
2017-10-16 01:25:49		0 再认证
2017-10-17 07:42:29		3 监督
2017-10-17 07:42:29		0 再认证
2017-10-18 09:03:42		1 监督
2017-10-18 09:03:42		0 再认证
2017-10-19 08:06:27		0 监督
2017-10-19 08:06:27		0 再认证
2017-10-20 08:14:48		1 监督
2017-10-20 08:14:48		0 再认证
2017-10-21 08:57:21		1 监督
2017-10-21 08:57:21		0 再认证
2017-10-22 18:42:50		4 监督
2017-10-22 18:42:50		0 再认证
2017-10-23 09:04:17		0 监督
2017-10-23 09:04:17		0 再认证
2017-10-24 06:29:55		1 监督
2017-10-24 06:29:55		0 再认证
2017-10-25 07:40:32		6 监督
2017-10-25 07:40:32		0 再认证
2017-10-26 09:05:17		0 监督
2017-10-26 09:05:17		0 再认证
2017-10-27 08:46:52		2 监督
2017-10-27 08:46:52		0 再认证
2017-10-28 07:04:54		3 监督
2017-10-28 07:04:54		0 再认证
2017-10-29 09:27:11		1 监督
2017-10-29 09:27:11		0 再认证
2017-10-30 08:47:26		1 监督
2017-10-30 08:47:26		0 再认证
2017-10-31 07:00:20		3 监督
2017-10-31 07:00:20		0 再认证
