2017-05-02 09:02:28		0 监督
2017-05-02 09:02:28		0 再认证
2017-05-03 08:58:44		0 监督
2017-05-03 08:58:44		0 再认证
2017-05-04 09:36:23		0 监督
2017-05-04 09:36:23		0 再认证
2017-05-05 09:57:31		0 监督
2017-05-05 09:57:31		0 再认证
2017-05-06 07:58:55		3 监督
2017-05-06 07:58:55		0 再认证
2017-05-07 08:46:46		0 监督
2017-05-07 08:46:46		0 再认证
2017-05-08 00:10:21		3 监督
2017-05-08 00:10:21		0 再认证
2017-05-09 09:05:40		0 监督
2017-05-09 09:05:40		0 再认证
2017-05-10 03:28:20		0 监督
2017-05-10 03:28:20		0 再认证
2017-05-11 08:54:43		0 监督
2017-05-11 08:54:43		0 再认证
2017-05-12 02:14:44		0 监督
2017-05-12 02:14:44		0 再认证
2017-05-13 09:37:04		0 监督
2017-05-13 09:37:04		0 再认证
2017-05-14 12:29:51		0 监督
2017-05-14 12:29:51		0 再认证
2017-05-15 09:43:41		0 监督
2017-05-15 09:43:41		0 再认证
2017-05-16 00:15:02		0 监督
2017-05-16 00:15:02		0 再认证
2017-05-17 08:59:21		0 监督
2017-05-17 08:59:21		0 再认证
2017-05-18 09:02:09		0 监督
2017-05-18 09:02:09		0 再认证
2017-05-19 01:44:10		3 监督
2017-05-19 01:44:10		0 再认证
2017-05-20 00:29:44		0 监督
2017-05-20 00:29:44		0 再认证
2017-05-21 11:57:19		0 监督
2017-05-21 11:57:19		0 再认证
2017-05-22 09:17:57		2 监督
2017-05-22 09:17:57		0 再认证
2017-05-23 09:29:28		0 监督
2017-05-23 09:29:28		0 再认证
2017-05-24 08:52:48		0 监督
2017-05-24 08:52:48		0 再认证
2017-05-25 06:42:50		0 监督
2017-05-25 06:42:50		0 再认证
2017-05-26 08:56:48		0 监督
2017-05-26 08:56:48		0 再认证
2017-05-27 09:03:21		0 监督
2017-05-27 09:03:21		0 再认证
2017-05-28 06:11:13		0 监督
2017-05-28 06:11:13		0 再认证
2017-05-29 06:54:37		0 监督
2017-05-29 06:54:37		0 再认证
2017-05-30 11:56:26		0 监督
2017-05-30 11:56:26		0 再认证
2017-05-31 05:51:29		0 监督
2017-05-31 05:51:29		0 再认证
