2016-06-01 14:56:17		0 监督
2016-06-01 14:56:17		0 再认证
2016-06-02 09:37:57		0 监督
2016-06-02 09:37:57		0 再认证
2016-06-03 10:34:01		0 监督
2016-06-03 10:34:01		0 再认证
2016-06-06 13:04:12		0 监督
2016-06-06 13:04:12		0 再认证
2016-06-07 10:22:34		0 监督
2016-06-07 10:22:34		0 再认证
2016-06-12 09:56:57		0 监督
2016-06-12 09:56:57		0 再认证
2016-06-13 10:22:59		0 监督
2016-06-13 10:22:59		0 再认证
2016-06-14 14:36:46		0 监督
2016-06-14 14:36:46		0 再认证
2016-06-15 10:56:45		0 监督
2016-06-15 10:56:45		0 再认证
2016-06-16 10:11:33		0 监督
2016-06-16 10:11:33		0 再认证
2016-06-17 00:00:03		3 监督
2016-06-17 00:00:03		0 再认证
2016-06-19 14:04:14		0 监督
2016-06-19 14:04:14		0 再认证
2016-06-20 04:46:13		0 监督
2016-06-20 04:46:13		0 再认证
2016-06-21 09:43:06		3 监督
2016-06-21 09:43:06		0 再认证
2016-06-22 09:25:04		0 监督
2016-06-22 09:25:04		0 再认证
2016-06-23 09:12:00		0 监督
2016-06-23 09:12:00		0 再认证
2016-06-24 09:20:23		0 监督
2016-06-24 09:20:23		0 再认证
2016-06-25 19:46:33		0 监督
2016-06-25 19:46:33		0 再认证
2016-06-26 13:04:10		0 监督
2016-06-26 13:04:10		0 再认证
2016-06-27 09:52:35		0 监督
2016-06-27 09:52:35		0 再认证
2016-06-28 09:58:41		0 监督
2016-06-28 09:58:41		0 再认证
2016-06-29 09:22:07		0 监督
2016-06-29 09:22:07		0 再认证
2016-06-30 09:50:17		0 监督
2016-06-30 09:50:17		0 再认证
