2017-02-03 09:17:47		3 监督
2017-02-03 09:17:47		0 再认证
2017-02-04 09:25:32		0 监督
2017-02-04 09:25:32		0 再认证
2017-02-06 09:37:23		0 监督
2017-02-06 09:37:23		0 再认证
2017-02-07 11:00:34		0 监督
2017-02-07 11:00:34		0 再认证
2017-02-08 09:22:34		0 监督
2017-02-08 09:22:34		0 再认证
2017-02-09 09:53:47		0 监督
2017-02-09 09:53:47		0 再认证
2017-02-10 09:13:42		0 监督
2017-02-10 09:13:42		0 再认证
2017-02-11 00:22:03		0 监督
2017-02-11 00:22:03		0 再认证
2017-02-12 00:23:31		0 监督
2017-02-12 00:23:31		0 再认证
2017-02-13 09:27:40		0 监督
2017-02-13 09:27:40		0 再认证
2017-02-14 09:29:40		0 监督
2017-02-14 09:29:40		0 再认证
2017-02-15 09:17:11		0 监督
2017-02-15 09:17:11		0 再认证
2017-02-16 09:05:10		0 监督
2017-02-16 09:05:10		0 再认证
2017-02-17 09:29:12		0 监督
2017-02-17 09:29:12		0 再认证
2017-02-19 14:48:21		0 监督
2017-02-19 14:48:21		0 再认证
2017-02-20 08:11:39		0 监督
2017-02-20 08:11:39		0 再认证
2017-02-21 09:21:57		0 监督
2017-02-21 09:21:57		0 再认证
2017-02-22 09:51:34		0 监督
2017-02-22 09:51:34		0 再认证
2017-02-23 09:18:32		0 监督
2017-02-23 09:18:32		0 再认证
2017-02-24 09:26:23		0 监督
2017-02-24 09:26:23		0 再认证
2017-02-25 06:52:29		0 监督
2017-02-25 06:52:29		0 再认证
2017-02-26 10:03:12		0 监督
2017-02-26 10:03:12		0 再认证
2017-02-27 09:20:24		0 监督
2017-02-27 09:20:24		0 再认证
2017-02-28 08:58:39		0 监督
2017-02-28 08:58:39		0 再认证
