2016-10-08 09:14:01		1 监督
2016-10-08 09:14:01		0 再认证
2016-10-09 09:13:02		0 监督
2016-10-09 09:13:02		0 再认证
2016-10-10 11:57:43		0 监督
2016-10-10 11:57:43		0 再认证
2016-10-11 09:04:16		0 监督
2016-10-11 09:04:16		0 再认证
2016-10-12 09:15:35		0 监督
2016-10-12 09:15:35		0 再认证
2016-10-13 08:38:38		0 监督
2016-10-13 08:38:38		0 再认证
2016-10-14 11:03:04		0 监督
2016-10-14 11:03:04		0 再认证
2016-10-15 07:18:43		1 监督
2016-10-15 07:18:43		0 再认证
2016-10-16 12:20:32		0 监督
2016-10-16 12:20:32		0 再认证
2016-10-17 09:05:04		0 监督
2016-10-17 09:05:04		0 再认证
2016-10-18 09:05:08		0 监督
2016-10-18 09:05:08		0 再认证
2016-10-19 09:03:16		0 监督
2016-10-19 09:03:16		0 再认证
2016-10-20 09:16:05		0 监督
2016-10-20 09:16:05		0 再认证
2016-10-21 09:17:05		0 监督
2016-10-21 09:17:05		0 再认证
2016-10-24 09:26:12		0 监督
2016-10-24 09:26:12		0 再认证
2016-10-25 08:57:43		0 监督
2016-10-25 08:57:43		0 再认证
2016-10-26 09:36:56		0 监督
2016-10-26 09:36:56		0 再认证
2016-10-27 08:59:46		0 监督
2016-10-27 08:59:46		0 再认证
2016-10-28 09:05:10		0 监督
2016-10-28 09:05:10		0 再认证
2016-10-29 16:35:40		0 监督
2016-10-29 16:35:40		0 再认证
2016-10-31 09:37:55		0 监督
2016-10-31 09:37:55		0 再认证
