2017-09-01 08:14:01		0 监督
2017-09-01 08:14:01		0 再认证
2017-09-02 08:16:40		0 监督
2017-09-02 08:16:40		0 再认证
2017-09-03 16:02:32		0 监督
2017-09-03 16:02:32		0 再认证
2017-09-04 00:34:38		0 监督
2017-09-04 00:34:38		0 再认证
2017-09-05 07:40:46		4 监督
2017-09-05 07:40:46		0 再认证
2017-09-06 01:39:58		1 监督
2017-09-06 01:39:58		0 再认证
2017-09-07 07:51:46		1 监督
2017-09-07 07:51:46		0 再认证
2017-09-08 06:16:55		1 监督
2017-09-08 06:16:55		0 再认证
2017-09-09 09:02:26		0 监督
2017-09-09 09:02:26		0 再认证
2017-09-10 11:13:36		3 监督
2017-09-10 11:13:36		0 再认证
2017-09-11 01:08:48		1 监督
2017-09-11 01:08:48		0 再认证
2017-09-12 08:48:51		2 监督
2017-09-12 08:48:51		0 再认证
2017-09-13 06:39:21		3 监督
2017-09-13 06:39:21		0 再认证
2017-09-14 08:18:38		1 监督
2017-09-14 08:18:38		0 再认证
2017-09-15 05:45:22		0 监督
2017-09-15 05:45:22		0 再认证
2017-09-16 00:57:22		1 监督
2017-09-16 00:57:22		0 再认证
2017-09-17 03:41:39		0 监督
2017-09-17 03:41:39		0 再认证
2017-09-18 09:07:16		1 监督
2017-09-18 09:07:16		0 再认证
2017-09-19 07:49:55		3 监督
2017-09-19 07:49:55		0 再认证
2017-09-20 03:45:43		0 监督
2017-09-20 03:45:43		0 再认证
2017-09-21 08:57:35		4 监督
2017-09-21 08:57:35		0 再认证
2017-09-22 06:30:08		0 监督
2017-09-22 06:30:08		0 再认证
2017-09-23 06:55:56		0 监督
2017-09-23 06:55:56		0 再认证
2017-09-24 08:01:59		0 监督
2017-09-24 08:01:59		0 再认证
2017-09-25 08:35:39		3 监督
2017-09-25 08:35:39		0 再认证
2017-09-26 08:26:15		1 监督
2017-09-26 08:26:15		0 再认证
2017-09-27 08:57:45		0 监督
2017-09-27 08:57:45		0 再认证
2017-09-28 09:05:41		0 监督
2017-09-28 09:05:41		0 再认证
2017-09-29 08:44:21		1 监督
2017-09-29 08:44:21		0 再认证
2017-09-30 07:04:34		5 监督
2017-09-30 07:04:34		0 再认证
